model,iter,Class,Precision,Recall,F1-score,Fold,Macro-F1,Model,Avg_MacroF1,Fold1,Fold2,Fold3,Fold4,Fold5,AUC,subject_id,y_true,y_pred,Feature Index,Mean |SHAP|
stacker_preds_iter28.csv,iter28,59543.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,75808.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,25774.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,62925.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,23317.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,17384.0,0.0,2.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,12306.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,28035.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,52666.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,12274.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,11618.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,41619.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,32217.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,49860.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,9026.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,25605.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,59104.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,98130.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,14887.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,55722.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,22113.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,41984.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,83815.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,48257.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,18842.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,49392.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,91154.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,45092.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,98118.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,77885.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,8670.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,13477.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,29553.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,21151.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,43459.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,71952.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,57815.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,12539.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,29515.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,75181.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,12970.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,10012.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,27925.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,93472.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,87257.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,85899.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,97982.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,69761.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,47983.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,32408.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,58518.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,55369.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,98557.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,64969.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,18868.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,71464.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,14245.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,48342.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,18572.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,29511.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,90807.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,19175.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,14779.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,5885.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,54893.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,13549.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,20132.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,59280.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,75354.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,82290.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,99802.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,91934.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,27661.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,98664.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,54625.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,31042.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,18921.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,23752.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,90427.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,50039.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,1705.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,22741.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,81602.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,750.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,8969.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,75438.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,12020.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,28076.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,84601.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,47747.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,66061.0,0.0,2.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,12373.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,54897.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,44135.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,40604.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,75998.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,81825.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,10304.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,78410.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,11388.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,10414.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,95294.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,22277.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,71129.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_multiclass_metrics_iter28_logisticregression.csv,iter28,,,,0,0.7312,0.8603,0.7905,,,,,,,,,,,,,,,
stacker_multiclass_metrics_iter28_logisticregression.csv,iter28,,,,1,0.5789,0.5546,0.5665,,,,,,,,,,,,,,,
stacker_multiclass_metrics_iter28_logisticregression.csv,iter28,,,,2,0.3,0.0566,0.0952,,,,,,,,,,,,,,,
tfidf,iter28,,,,0,0.8130081300813008,0.6603081438004402,0.728744939271255,,,,,,,,,,,,,,,
tfidf,iter28,,,,1,0.5258964143426295,0.631578947368421,0.5739130434782609,,,,,,,,,,,,,,,
tfidf,iter28,,,,2,0.273972602739726,0.3896103896103896,0.3217158176943699,,,,,,,,,,,,,,,
tfidf,iter28,,,,Accuracy,0.6161879895561357,,,,,,,,,,,,,,,,,
tfidf,iter28,,,,MacroAUC,0.772308533735519,,,,,,,,,,,,,,,,,
clinicalbert_transformer,iter28,,,,0,0.6561,0.7311,0.6916,,,,,,,,,,,,,,,
clinicalbert_transformer,iter28,,,,1,0.3711,0.2783,0.3181,,,,,,,,,,,,,,,
clinicalbert_transformer,iter28,,,,2,0.1771,0.1771,0.1771,,,,,,,,,,,,,,,
clinicalbert_transformer,iter28,,,,Accuracy,0.5405,,,,,,,,,,,,,,,,,
clinicalbert_transformer,iter28,,,,MacroAUC,0.604,,,,,,,,,,,,,,,,,
clinicalbert_transformer,iter28,,,,MicroAUC,0.708,,,,,,,,,,,,,,,,,
tabular,iter28,,,,,,,,RandomForest,0.6634,,,,,,,,,,,,,
tabular,iter28,,,,,,,,XGBoost,0.5759,,,,,,,,,,,,,
stacker_candidate_scores_iter28.csv,iter28,,,,,,,,LogisticRegression,,0.5452,0.5432,0.561,0.5079,0.5728,0.541,,,,,,,
stacker_candidate_scores_iter28.csv,iter28,,,,,,,,RandomForest,,0.4928,0.5149,0.4997,0.489,0.469,0.4912,,,,,,,
stacker_candidate_scores_iter28.csv,iter28,,,,,,,,XGBoost,,0.5034,0.5176,0.5215,0.4932,0.5,0.4849,,,,,,,
stacker_candidate_scores_iter28.csv,iter28,,,,,,,,LightGBM,,0.5175,0.545,0.5063,0.5291,0.5228,0.4844,,,,,,,
stacker_candidate_scores_iter28.csv,iter28,,,,,,,,CatBoost,,0.5042,0.5009,0.5315,0.5078,0.4987,0.4824,,,,,,,
stacker_candidate_scores_iter28.csv,iter28,,,,,,,,MLP,,0.5237,0.4844,0.5593,0.5092,0.5319,0.5339,,,,,,,
stacker_candidate_scores_iter28.csv,iter28,,,,,,,,SVM,,0.5241,0.5155,0.5478,0.4839,0.5335,0.5399,,,,,,,
stacker_candidate_scores_iter28.csv,iter28,,,,,,,,NaiveBayes,,0.5283,0.5056,0.5449,0.4801,0.5778,0.5329,,,,,,,
stacker_candidate_scores_iter28.csv,iter28,,,,,,,,StackingCV,,0.5395,0.5339,0.5524,0.51,0.5668,0.5344,,,,,,,
lstm,iter28,,,,0,0.7732919254658385,0.1510922330097087,0.2527918781725888,,,,,,,,,,,,,,,
lstm,iter28,,,,1,0.3239795918367347,0.1798866855524079,0.2313296903460837,,,,,,,,,,,,,,,
lstm,iter28,,,,2,0.1216848673946957,0.8268551236749117,0.2121486854034451,,,,,,,,,,,,,,,
lstm,iter28,,,,Accuracy,0.2313234736442927,,,,,,,,,,,,,,,,,
lstm,iter28,,,,MacroAUC,0.5886418785674498,,,,,,,,,,,,,,,,,
lstm,iter28,,,,MicroAUC,0.509137059341488,,,,,,,,,,,,,,,,,
gru,iter28,,,,0,0.716919025674786,0.6608009708737864,0.6877170824123776,,,,,,,,,,,,,,,
gru,iter28,,,,1,0.413232104121475,0.5396600566572238,0.4680589680589681,,,,,,,,,,,,,,,
gru,iter28,,,,2,0.1836734693877551,0.127208480565371,0.150313152400835,,,,,,,,,,,,,,,
gru,iter28,,,,Accuracy,0.571103526734926,,,,,,,,,,,,,,,,,
gru,iter28,,,,MacroAUC,0.6449734317764059,,,,,,,,,,,,,,,,,
gru,iter28,,,,MicroAUC,0.7011951000960774,,,,,,,,,,,,,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[1 0 2],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[2 0 1],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[2 1 0],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[1 2 0],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[0 1 2],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[0 2 1],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[0 1 2],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[2 0 1],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[1 2 0],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[2 1 0],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[0 2 1],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[0 2 1],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[0 1 2],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[0 1 2],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[0 1 2],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[1 2 0],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[0 1 2],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[0 2 1],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[1 0 2],0.002329,,,,,
stacker_shap_top_features_iter28_logisticregression.csv,iter28,,,,,,,,,,,,,,,,[2 0 1],0.002329,,,,,
transformer,iter28,,,,0,0.7407407407407407,0.1699029126213592,0.2764067127344521,,,,,,,,,,,,,,,
transformer,iter28,,,,1,0.0,0.0,0.0,,,,,,,,,,,,,,,
transformer,iter28,,,,2,0.1190792386011509,0.950530035335689,0.2116443745082612,,,,,,,,,,,,,,,
transformer,iter28,,,,Accuracy,0.2081911262798634,,,,,,,,,,,,,,,,,
transformer,iter28,,,,MacroAUC,0.5600432894859637,,,,,,,,,,,,,,,,,
transformer,iter28,,,,MicroAUC,0.5117157688154438,,,,,,,,,,,,,,,,,
stacker_best_model_folds_iter28.csv,iter28,,,,,,,,,,,,,,,,,,Fold-1,0.5432,,,
stacker_best_model_folds_iter28.csv,iter28,,,,,,,,,,,,,,,,,,Fold-2,0.561,,,
stacker_best_model_folds_iter28.csv,iter28,,,,,,,,,,,,,,,,,,Fold-3,0.5079,,,
stacker_best_model_folds_iter28.csv,iter28,,,,,,,,,,,,,,,,,,Fold-4,0.5728,,,
stacker_best_model_folds_iter28.csv,iter28,,,,,,,,,,,,,,,,,,Fold-5,0.541,,,
tabular_f1_scores_iter28.csv,iter28,,,,,,,,RandomForest,,,,,,,,,,,,0.4058,,
tabular_f1_scores_iter28.csv,iter28,,,,,,,,XGBoost,,,,,,,,,,,,0.3063,,
tabular,iter28,,,,,,,,RandomForest,0.6309,,,,,,,,,,,,,
tabular,iter28,,,,,,,,XGBoost,0.596,,,,,,,,,,,,,
transformer_multiclass,iter28,,,,0,0.6875,0.03,0.0574,,,,,,,,,,,,,,,
transformer_multiclass,iter28,,,,1,0.286,0.8783,0.4315,,,,,,,,,,,,,,,
transformer_multiclass,iter28,,,,2,0.1264,0.1325,0.1294,,,,,,,,,,,,,,,
clinicalbert_lstm,iter28,,,,0,0.7762,0.5341,0.6328,,,,,,,,,,,,,,,
clinicalbert_lstm,iter28,,,,1,0.4749,0.6469,0.5477,,,,,,,,,,,,,,,
clinicalbert_lstm,iter28,,,,2,0.0737,0.1687,0.1026,,,,,,,,,,,,,,,
clinicalbert_lstm,iter28,,,,macro avg,0.4416,0.4499,0.4277,,,,,,,,,,,,,,,
clinicalbert_lstm,iter28,,,,weighted avg,0.6377,0.5407,0.5698,,,,,,,,,,,,,,,
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,1.0,0.1568774399725166
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,2.0,0.1550260584902119
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,3.0,0.15218066927549
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,4.0,0.1484871307337606
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,5.0,0.1458622211137333
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,6.0,0.1452218811656977
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,7.0,0.145183181239141
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,8.0,0.1450030421083037
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,9.0,0.1448874453435073
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,10.0,0.1445255490976411
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,11.0,0.142726229654776
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,12.0,0.1410328210205645
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,13.0,0.1384985519422067
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,14.0,0.13751878569255
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,15.0,0.1406009688570692
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,16.0,0.1392657772914783
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,17.0,0.1443325820806864
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,18.0,0.1503885533358599
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,19.0,0.1658144879180031
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,20.0,0.1762668526655919
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,21.0,0.1941114696296485
clinicalbert_lstm_training_log_iter28.csv,iter28,,,,,,,,,,,,,,,,,,,,,22.0,0.2140693716906212
tfidf_multiclass,iter28,,,,0,0.7808,0.7212,0.7498,,,,,,,,,,,,,,,
tfidf_multiclass,iter28,,,,1,0.47,0.5663,0.5137,,,,,,,,,,,,,,,
tfidf_multiclass,iter28,,,,2,0.1818,0.1584,0.1693,,,,,,,,,,,,,,,
gru_multiclass,iter28,,,,0,0.7072,0.7809,0.7422,,,,,,,,,,,,,,,
gru_multiclass,iter28,,,,1,0.4687,0.4142,0.4398,,,,,,,,,,,,,,,
gru_multiclass,iter28,,,,2,0.0455,0.0233,0.0308,,,,,,,,,,,,,,,
lstm_multiclass,iter28,,,,0,0.7639,0.0666,0.1225,,,,,,,,,,,,,,,
lstm_multiclass,iter28,,,,1,0.3913,0.095,0.1529,,,,,,,,,,,,,,,
lstm_multiclass,iter28,,,,2,0.0754,0.9884,0.1401,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,13641.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,77469.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,48095.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,69943.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,10224.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,49632.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,26758.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,46178.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,3486.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,95469.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,40837.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,94206.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,27694.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,74779.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,95076.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,52728.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,29769.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,64274.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,67603.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,97396.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,1859.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,63305.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,83564.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,62930.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,76450.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,24141.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,16786.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,2119.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,20994.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,14308.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,74924.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,81865.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,57904.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,60505.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,87907.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,2405.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,2744.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,91842.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,88602.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,59067.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,13185.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,32410.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,19594.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,80464.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,9152.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,59458.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,76802.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,53787.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,30215.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,91680.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,54806.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
stacker_preds_iter28.csv,iter28,14025.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
